,Dates,Expo_smooth_pred,PLID,Product Family,Business Unit,holt_pred,Prophet_pred,SARMAX_pred,predictions_final,test_size
229,01-02-2023,362.3713091,A9K-RSP5-SE,A9K9KFM,ERBU,239.3901582,212.3422021,257.12431,209.06198,S
230,01-03-2023,367.4528014,A9K-RSP5-SE,A9K9KFM,ERBU,236.3897262,-138.5565457,228.0453703,119.0862,S
231,01-04-2023,372.4660934,A9K-RSP5-SE,A9K9KFM,ERBU,233.4215482,-481.1879951,288.5455766,119.0862,S
232,01-05-2023,377.4121005,A9K-RSP5-SE,A9K9KFM,ERBU,230.4852774,-809.5282905,265.4676975,119.0862,S
233,01-06-2023,382.2917257,A9K-RSP5-SE,A9K9KFM,ERBU,227.5805709,-1117.838642,280.802605,119.0862,S
234,01-07-2023,387.1058599,A9K-RSP5-SE,A9K9KFM,ERBU,224.7070893,-1400.797514,481.6205559,179.42937,S
235,01-08-2023,391.8553822,A9K-RSP5-SE,A9K9KFM,ERBU,221.864497,-1653.623961,313.7562333,179.42937,S
236,01-09-2023,396.5411597,A9K-RSP5-SE,A9K9KFM,ERBU,219.0524618,-1872.189006,760.1303317,179.42937,S
237,01-10-2023,401.164048,A9K-RSP5-SE,A9K9KFM,ERBU,216.2706554,-2053.112197,363.8200547,179.42937,S
238,01-11-2023,405.724891,A9K-RSP5-SE,A9K9KFM,ERBU,213.5187528,-2193.840835,377.4158379,179.42937,S
239,01-12-2023,410.2245216,A9K-RSP5-SE,A9K9KFM,ERBU,210.7964325,-2292.70978,331.5843641,179.42937,S
240,01-01-2023,75.79799448,A9K-RSP880-SE,A9K9KFM,ERBU,116.5878753,153.2905159,133.2387578,112.59847,S
241,01-02-2023,75.59800821,A9K-RSP880-SE,A9K9KFM,ERBU,120.7343114,242.557579,90.93635304,175.46504,S
242,01-03-2023,75.40002099,A9K-RSP880-SE,A9K9KFM,ERBU,124.4739835,319.5881183,102.1956805,245.69078,S
243,01-04-2023,75.20401285,A9K-RSP880-SE,A9K9KFM,ERBU,127.8467951,381.4738339,190.2487892,279.28763,S
244,01-05-2023,75.00996401,A9K-RSP880-SE,A9K9KFM,ERBU,130.8887351,425.7021282,58.50177567,207.96918,S
245,01-06-2023,74.81785488,A9K-RSP880-SE,A9K9KFM,ERBU,133.6322618,450.2491608,204.0402472,279.28763,S
246,01-07-2023,74.62766606,A9K-RSP880-SE,A9K9KFM,ERBU,136.1066495,453.6605432,127.5758361,245.69078,S
247,01-08-2023,74.43937837,A9K-RSP880-SE,A9K9KFM,ERBU,138.3383007,435.1169082,73.14059433,207.96918,S
248,01-09-2023,74.25297281,A9K-RSP880-SE,A9K9KFM,ERBU,140.3510276,394.48199,108.9275439,245.69078,S
249,01-10-2023,74.06843055,A9K-RSP880-SE,A9K9KFM,ERBU,142.1663067,332.3313311,152.0942419,245.69078,S
250,01-11-2023,73.88573297,A9K-RSP880-SE,A9K9KFM,ERBU,143.8035076,249.9602766,240.9071081,250.66882,S
251,01-12-2023,73.70486163,A9K-RSP880-SE,A9K9KFM,ERBU,145.2800996,149.3705089,137.1429862,112.59847,S
252,01-01-2023,41.08565583,A9K-RSP880-TR,A9K9KFM,ERBU,58.0842628,129.1175598,150.2676091,112.59847,S
253,01-02-2023,41.17045589,A9K-RSP880-TR,A9K9KFM,ERBU,59.85454998,314.8843926,14.68167434,207.96918,S
254,01-03-2023,41.25440873,A9K-RSP880-TR,A9K9KFM,ERBU,61.56841455,488.9560449,34.11110736,372.19907,S
255,01-04-2023,41.33752282,A9K-RSP880-TR,A9K9KFM,ERBU,63.22765482,647.8334704,115.2992405,361.18967,S
256,01-05-2023,41.41980653,A9K-RSP880-TR,A9K9KFM,ERBU,64.83401177,788.4301364,26.10923361,311.7532,S
257,01-06-2023,41.50126817,A9K-RSP880-TR,A9K9KFM,ERBU,66.3891709,908.1509844,57.0634277,247.95064,S
258,01-07-2023,41.58191594,A9K-RSP880-TR,A9K9KFM,ERBU,67.89476399,1004.957822,138.4657737,486.6636,S
259,01-08-2023,41.66175797,A9K-RSP880-TR,A9K9KFM,ERBU,69.35237081,1077.419369,26.66871417,448.9421,S
260,01-09-2023,41.74080233,A9K-RSP880-TR,A9K9KFM,ERBU,70.76352077,1124.744595,101.5884706,486.6636,S
261,01-10-2023,41.81905697,A9K-RSP880-TR,A9K9KFM,ERBU,72.12969455,1146.798473,228.8770603,520.26074,M
262,01-11-2023,41.89652978,A9K-RSP880-TR,A9K9KFM,ERBU,73.45232563,1144.099754,29.72100815,448.9421,S
263,01-12-2023,41.97322859,A9K-RSP880-TR,A9K9KFM,ERBU,74.73280181,1117.800859,16.64641408,448.9421,S
264,01-01-2023,46.78716737,A9K1000-ESP100,A9K1000,SRSBU,91.41815766,219.3373768,333.0869851,260.73557,S
265,01-02-2023,46.57644715,A9K1000-ESP100,A9K1000,SRSBU,78.19210308,368.9783093,95.10980823,245.69078,S
266,01-03-2023,46.36781838,A9K1000-ESP100,A9K1000,SRSBU,65.11078293,518.2001661,206.33635,443.5176,S
267,01-04-2023,46.16126031,A9K1000-ESP100,A9K1000,SRSBU,52.17261336,664.064415,287.1844547,394.78665,S
268,01-05-2023,45.95675237,A9K1000-ESP100,A9K1000,SRSBU,39.37602786,803.7394241,105.0433114,349.47476,S
269,01-06-2023,45.75427422,A9K1000-ESP100,A9K1000,SRSBU,26.71947705,934.5687204,196.0109575,627.081,M
270,01-07-2023,45.55380572,A9K1000-ESP100,A9K1000,SRSBU,14.20142852,1054.133624,224.7843512,627.081,M
271,01-08-2023,45.35532692,A9K1000-ESP100,A9K1000,SRSBU,1.820366621,1160.308687,153.8902829,593.484,M
272,01-09-2023,45.15881807,A9K1000-ESP100,A9K1000,SRSBU,-10.42520772,1251.308589,121.5691334,805.3338,M
273,01-10-2023,44.96425961,A9K1000-ESP100,A9K1000,SRSBU,-22.53677715,1325.725375,295.0739209,838.9307,M
274,01-11-2023,44.7716322,A9K1000-ESP100,A9K1000,SRSBU,-34.5158081,1382.555223,96.32197823,805.3338,M
275,01-12-2023,44.58091666,A9K1000-ESP100,A9K1000,SRSBU,-46.36375097,1421.214203,167.7824514,838.9307,M
276,01-01-2023,173.1840908,A9K1001-HX,A9K1000,SRSBU,196.6831901,431.2317942,326.3622797,330.9612,S
277,01-02-2023,175.3381355,A9K1001-HX,A9K1000,SRSBU,187.0013963,268.7046491,125.6471822,217.07193,S
278,01-03-2023,177.4625475,A9K1001-HX,A9K1000,SRSBU,177.415803,106.7860108,136.9581265,112.59847,S
279,01-04-2023,179.5577345,A9K1001-HX,A9K1000,SRSBU,167.9254543,-51.35545763,328.1523536,179.42937,S
280,01-05-2023,181.6240984,A9K1001-HX,A9K1000,SRSBU,158.5294038,-202.6597228,205.0904422,119.0862,S
281,01-06-2023,183.6620358,A9K1001-HX,A9K1000,SRSBU,149.2267147,-344.2528081,194.3512277,119.0862,S
282,01-07-2023,185.6719378,A9K1001-HX,A9K1000,SRSBU,140.0164591,-473.5187373,210.1111057,119.0862,S
283,01-08-2023,187.65419,A9K1001-HX,A9K1000,SRSBU,130.8977188,-588.1639949,193.6806587,119.0862,S
284,01-09-2023,189.6091728,A9K1001-HX,A9K1000,SRSBU,121.8695843,-686.2727194,217.8274135,119.0862,S
285,01-10-2023,191.5372613,A9K1001-HX,A9K1000,SRSBU,112.9311554,-766.3511171,323.7361396,179.42937,S
286,01-11-2023,193.4388255,A9K1001-HX,A9K1000,SRSBU,104.0815408,-827.3598966,130.4087545,85.489265,XS
287,01-12-2023,195.3142303,A9K1001-HX,A9K1000,SRSBU,95.3198579,-868.7338742,130.5582351,85.489265,XS
288,01-01-2023,673.2507735,A9K1001-X,A9K1000,SRSBU,1138.548521,1443.50303,1559.698534,1275.9761,M
289,01-02-2023,677.4590392,A9K1001-X,A9K1000,SRSBU,1101.816074,1542.019811,527.2904154,1154.5967,M
290,01-03-2023,681.6252223,A9K1001-X,A9K1000,SRSBU,1065.450489,1631.710182,585.0340438,1172.3378,M
291,01-04-2023,685.7497435,A9K1001-X,A9K1000,SRSBU,1029.448104,1708.697141,1450.171526,1459.1014,M
292,01-05-2023,689.8330196,A9K1001-X,A9K1000,SRSBU,993.8052909,1769.515231,815.3181494,1341.4075,M
293,01-06-2023,693.8754628,A9K1001-X,A9K1000,SRSBU,958.5184579,1811.233765,1139.487676,1583.0928,L
294,01-07-2023,697.8774817,A9K1001-X,A9K1000,SRSBU,923.5840502,1831.563177,1219.104376,1583.0928,L
295,01-08-2023,701.8394803,A9K1001-X,A9K1000,SRSBU,888.9985478,1828.941118,801.5743422,1341.4075,M
296,01-09-2023,705.761859,A9K1001-X,A9K1000,SRSBU,854.7584661,1802.595504,859.5779729,1341.4075,M
297,01-10-2023,709.6450139,A9K1001-X,A9K1000,SRSBU,820.8603553,1752.582464,1413.931025,1583.0928,L
298,01-11-2023,713.4893372,A9K1001-X,A9K1000,SRSBU,787.3007998,1679.79785,370.1619807,1167.1431,M
299,01-12-2023,717.2952173,A9K1001-X,A9K1000,SRSBU,754.0764184,1585.961847,621.4023951,1167.1431,M
300,01-01-2023,159.154209,A9K1002-HX,A9K1000,SRSBU,182.1485556,266.2144883,406.6858123,302.34244,S
301,01-02-2023,160.2969718,A9K1002-HX,A9K1000,SRSBU,169.2716285,237.2344269,142.007245,175.46504,S
302,01-03-2023,161.4284019,A9K1002-HX,A9K1000,SRSBU,156.5652266,202.7981644,201.2345059,209.06198,S
303,01-04-2023,162.5486118,A9K1002-HX,A9K1000,SRSBU,144.0270917,162.4282232,373.9537632,249.7685,S
304,01-05-2023,163.6577126,A9K1002-HX,A9K1000,SRSBU,131.6549953,115.8542305,209.0804816,146.1954,S
305,01-06-2023,164.7558146,A9K1002-HX,A9K1000,SRSBU,119.4467388,63.03742396,217.7668797,119.0862,S
306,01-07-2023,165.8430268,A9K1002-HX,A9K1000,SRSBU,107.4001524,4.188064387,203.5321854,119.0862,S
307,01-08-2023,166.9194572,A9K1002-HX,A9K1000,SRSBU,95.51309528,-60.22488643,174.5462264,119.0862,S
308,01-09-2023,167.9852128,A9K1002-HX,A9K1000,SRSBU,83.78345472,-129.472245,181.6787139,119.0862,S
309,01-10-2023,169.0403994,A9K1002-HX,A9K1000,SRSBU,72.20914614,-202.571428,277.7323354,119.0862,S
310,01-11-2023,170.0851218,A9K1002-HX,A9K1000,SRSBU,60.78811253,-278.3015615,178.1643319,119.0862,S
311,01-12-2023,171.1194837,A9K1002-HX,A9K1000,SRSBU,49.51832412,-355.2265826,144.98877,85.489265,XS
312,01-01-2023,7928.762229,C1000-24T-4G-L,C1000,UOPBLRBU,7658.334526,15583.47613,8228.247083,17797.195,XL
313,01-02-2023,8023.566836,C1000-24T-4G-L,C1000,UOPBLRBU,7937.131391,16775.97041,8222.826638,17797.195,XL
314,01-03-2023,8117.423396,C1000-24T-4G-L,C1000,UOPBLRBU,8213.142868,18597.17232,6852.08856,17130.432,XL
315,01-04-2023,8210.341392,C1000-24T-4G-L,C1000,UOPBLRBU,8486.396784,20999.9012,7561.881672,19852.787,XL
316,01-05-2023,8302.330207,C1000-24T-4G-L,C1000,UOPBLRBU,8756.920689,23919.51417,7383.537499,19555.137,XL
317,01-06-2023,8393.399134,C1000-24T-4G-L,C1000,UOPBLRBU,9024.741858,27275.74493,7108.603792,24028.084,XL
318,01-07-2023,8483.557371,C1000-24T-4G-L,C1000,UOPBLRBU,9289.887294,30974.98189,11495.75938,36469.344,XL
319,01-08-2023,8572.814027,C1000-24T-4G-L,C1000,UOPBLRBU,9552.383729,34912.92139,9365.054318,30605.264,XL
320,01-09-2023,8661.178115,C1000-24T-4G-L,C1000,UOPBLRBU,9812.257629,38977.52157,11026.3876,31005.916,XL
321,01-10-2023,8748.658563,C1000-24T-4G-L,C1000,UOPBLRBU,10069.53519,43052.17395,11210.59662,32145.707,XL
322,01-11-2023,8835.264207,C1000-24T-4G-L,C1000,UOPBLRBU,10324.24237,47019.00402,10934.79821,39390.58,XL
323,01-12-2023,8921.003794,C1000-24T-4G-L,C1000,UOPBLRBU,10576.40482,50762.20845,11310.11873,46549.83,XL
324,01-01-2023,13326.68598,C1111-8P,ISR1K,SRSBU,15364.25269,21002.44545,19956.50965,22853.559,XL
325,01-02-2023,13547.1451,C1111-8P,ISR1K,SRSBU,15543.50037,10227.70943,12406.60696,10402.071,XL
326,01-03-2023,13765.39962,C1111-8P,ISR1K,SRSBU,15720.95556,-27.78272725,12691.48502,4549.447,L
327,01-04-2023,13981.4716,C1111-8P,ISR1K,SRSBU,15896.63621,-9559.20693,18536.06098,3453.1492,L
328,01-05-2023,14195.38286,C1111-8P,ISR1K,SRSBU,16070.56005,-18180.35607,13601.05364,4361.5327,L
329,01-06-2023,14407.15501,C1111-8P,ISR1K,SRSBU,16242.74465,-25728.471,17375.84822,4597.6523,L
330,01-07-2023,14616.80944,C1111-8P,ISR1K,SRSBU,16413.2074,-32068.46272,16613.35091,3615.5352,L
331,01-08-2023,14824.36732,C1111-8P,ISR1K,SRSBU,16581.96553,-37096.40716,17769.02789,5022.9785,XL
332,01-09-2023,15029.84963,C1111-8P,ISR1K,SRSBU,16749.03607,-40742.21346,14815.8033,3647.1104,L
333,01-10-2023,15233.27711,C1111-8P,ISR1K,SRSBU,16914.43591,-42971.38911,25712.6754,4363.193,L
334,01-11-2023,15434.67032,C1111-8P,ISR1K,SRSBU,17078.18176,-43785.85035,14979.05327,3647.1104,L
335,01-12-2023,15634.04959,C1111-8P,ISR1K,SRSBU,17240.29014,-43223.75209,17275.23388,2703.199,L
336,01-01-2023,4062.847637,C1000-48T-4G-L,C1000,UOPBLRBU,3359.615895,6877.175374,4534.668691,6387.0923,XL
337,01-02-2023,4125.066798,C1000-48T-4G-L,C1000,UOPBLRBU,3545.564429,5914.184004,1600.466483,5160.858,XL
338,01-03-2023,4186.663768,C1000-48T-4G-L,C1000,UOPBLRBU,3729.653477,5095.569948,1771.958546,4669.192,L
339,01-04-2023,4247.644768,C1000-48T-4G-L,C1000,UOPBLRBU,3911.901635,4433.562226,2917.339352,4577.7793,L
340,01-05-2023,4308.015957,C1000-48T-4G-L,C1000,UOPBLRBU,4092.327311,3936.328244,1805.560965,3746.3225,L
341,01-06-2023,4367.783435,C1000-48T-4G-L,C1000,UOPBLRBU,4270.948731,3607.83012,2538.607949,3457.3337,L
342,01-07-2023,4426.953238,C1000-48T-4G-L,C1000,UOPBLRBU,4447.783936,3447.78309,6296.554447,3628.9312,L
343,01-08-2023,4485.531343,C1000-48T-4G-L,C1000,UOPBLRBU,4622.850789,3451.716451,3776.989796,3573.3345,L
344,01-09-2023,4543.523667,C1000-48T-4G-L,C1000,UOPBLRBU,4796.166974,3611.134938,4931.241096,3628.9312,L
345,01-10-2023,4600.936068,C1000-48T-4G-L,C1000,UOPBLRBU,4967.749997,3913.775965,5614.823071,3917.92,L
346,01-11-2023,4657.774345,C1000-48T-4G-L,C1000,UOPBLRBU,5137.61719,4343.955829,4604.129228,4666.6997,L
347,01-12-2023,4714.044239,C1000-48T-4G-L,C1000,UOPBLRBU,5305.78571,4882.995782,5498.540253,4666.6997,L
348,01-01-2023,6054.672316,C1111-4P,ISR1K,SRSBU,8563.738743,13979.25601,11747.95829,12600.279,XL
349,01-02-2023,5864.267909,C1111-4P,ISR1K,SRSBU,8709.117728,7986.502603,4269.97781,6612.059,XL
350,01-03-2023,5675.767546,C1111-4P,ISR1K,SRSBU,8853.042923,1994.069004,5798.134465,2811.1409,L
351,01-04-2023,5489.152186,C1111-4P,ISR1K,SRSBU,8995.528867,-3900.764063,7018.759052,2686.829,L
352,01-05-2023,5304.402981,C1111-4P,ISR1K,SRSBU,9136.589951,-9601.295166,5991.14397,2709.0913,L
353,01-06-2023,5121.501267,C1111-4P,ISR1K,SRSBU,9276.240424,-15013.49821,6397.510883,1992.0935,L
354,01-07-2023,4940.42857,C1111-4P,ISR1K,SRSBU,9414.494393,-20048.10005,9938.13906,2529.977,L
355,01-08-2023,4761.166601,C1111-4P,ISR1K,SRSBU,9551.365822,-24622.58775,8869.708992,2028.5172,L
356,01-09-2023,4583.697251,C1111-4P,ISR1K,SRSBU,9686.868536,-28663.0943,10061.65113,2775.9417,L
357,01-10-2023,4408.002594,C1111-4P,ISR1K,SRSBU,9821.016223,-32106.11369,13720.36175,1990.4203,L
358,01-11-2023,4234.064884,C1111-4P,ISR1K,SRSBU,9953.822434,-34899.9998,8519.149987,2402.247,L
359,01-12-2023,4061.866552,C1111-4P,ISR1K,SRSBU,10085.30058,-37006.20812,10069.73525,2775.9417,L
360,01-01-2023,5073.514345,C1111-8PLTExA,ISR1K,SRSBU,3509.210929,4861.602675,4397.150627,4666.6997,L
361,01-02-2023,5217.573546,C1111-8PLTExA,ISR1K,SRSBU,3565.572551,1721.977548,3322.224059,2082.0886,L
362,01-03-2023,5360.192156,C1111-8PLTExA,ISR1K,SRSBU,3621.370558,-1337.408634,4164.192935,2171.8904,L
363,01-04-2023,5501.384579,C1111-8PLTExA,ISR1K,SRSBU,3676.610584,-4254.473989,4046.107446,2171.8904,L
364,01-05-2023,5641.165078,C1111-8PLTExA,ISR1K,SRSBU,3731.29821,-6969.176058,3401.3738,2171.8904,L
365,01-06-2023,5779.547772,C1111-8PLTExA,ISR1K,SRSBU,3785.43896,-9425.078734,4099.779869,2171.8904,L
366,01-07-2023,5916.546639,C1111-8PLTExA,ISR1K,SRSBU,3839.038302,-11570.87923,4136.383529,2171.8904,L
367,01-08-2023,6052.175518,C1111-8PLTExA,ISR1K,SRSBU,3892.101651,-13361.85387,4724.482698,2171.8904,L
368,01-09-2023,6186.448107,C1111-8PLTExA,ISR1K,SRSBU,3944.634367,-14761.18255,5506.761531,2292.837,L
369,01-10-2023,6319.377971,C1111-8PLTExA,ISR1K,SRSBU,3996.641755,-15741.11345,7444.995256,2454.9307,L
370,01-11-2023,6450.978536,C1111-8PLTExA,ISR1K,SRSBU,4048.129069,-16283.93296,4645.313983,2171.8904,L
371,01-12-2023,6581.263096,C1111-8PLTExA,ISR1K,SRSBU,4099.10151,-16382.70972,5017.195003,2171.8904,L
372,01-01-2023,1648.012425,C1116-4P,ISR1K,SRSBU,4385.830082,7580.114899,3760.234105,4958.3364,L
373,01-02-2023,1603.474725,C1116-4P,ISR1K,SRSBU,4234.125846,6940.913631,2437.917726,3304.3652,L
374,01-03-2023,1559.382403,C1116-4P,ISR1K,SRSBU,4083.938652,6585.347531,1985.031417,4630.2607,L
375,01-04-2023,1515.731003,C1116-4P,ISR1K,SRSBU,3935.253329,6519.55202,2941.987854,4670.3374,L
376,01-05-2023,1472.516118,C1116-4P,ISR1K,SRSBU,3788.05486,6742.43558,2115.710546,4082.0405,L
377,01-06-2023,1429.733381,C1116-4P,ISR1K,SRSBU,3642.328376,7245.650338,4025.014548,4934.6484,L
378,01-07-2023,1387.378472,C1116-4P,ISR1K,SRSBU,3498.059157,8013.727469,4804.985662,6265.413,XL
379,01-08-2023,1345.447112,C1116-4P,ISR1K,SRSBU,3355.23263,9024.376562,4136.674993,7276.6826,XL
380,01-09-2023,1303.935066,C1116-4P,ISR1K,SRSBU,3213.834368,10248.94432,3251.467377,11249.899,XL
381,01-10-2023,1262.83814,C1116-4P,ISR1K,SRSBU,3073.850088,11653.02421,8563.463428,10210.965,XL
382,01-11-2023,1222.152183,C1116-4P,ISR1K,SRSBU,2935.265652,13197.20522,4975.562308,12358.23,XL
383,01-12-2023,1181.873086,C1116-4P,ISR1K,SRSBU,2798.06706,14837.94416,4104.740134,14798.785,XL
384,01-01-2023,1434.020936,C1121-8P,ISR1K,SRSBU,3300.834401,6917.336955,8639.200321,4470.563,L
385,01-02-2023,1460.771663,C1121-8P,ISR1K,SRSBU,3460.544466,5809.023378,1694.483387,4295.352,L
386,01-03-2023,1487.254883,C1121-8P,ISR1K,SRSBU,3618.65743,5126.785599,1876.244277,4295.4253,L
387,01-04-2023,1513.47327,C1121-8P,ISR1K,SRSBU,3775.189264,4864.270404,3207.65308,4411.4263,L
388,01-05-2023,1539.429474,C1121-8P,ISR1K,SRSBU,3930.15578,5003.496233,2029.09563,4295.4253,L
389,01-06-2023,1565.126116,C1121-8P,ISR1K,SRSBU,4083.572631,5515.671221,3331.128461,4573.869,L
390,01-07-2023,1590.565791,C1121-8P,ISR1K,SRSBU,4235.455313,6362.291804,12656.61731,5762.454,XL
391,01-08-2023,1615.751069,C1121-8P,ISR1K,SRSBU,4385.819169,7496.48603,3566.445079,4958.3364,L
392,01-09-2023,1640.684495,C1121-8P,ISR1K,SRSBU,4534.679385,8864.559414,7013.087008,6040.356,XL
393,01-10-2023,1665.368586,C1121-8P,ISR1K,SRSBU,4682.051,10407.69619,8730.80988,9208.179,XL
394,01-11-2023,1689.805837,C1121-8P,ISR1K,SRSBU,4827.948899,12063.76525,3646.713607,10739.574,XL
395,01-12-2023,1713.998715,C1121-8P,ISR1K,SRSBU,4972.387818,13769.1779,2850.840916,10711.483,XL
396,01-01-2023,1463.106895,C8200-1N-4T,CAT8200,SRSBU,2298.259806,1948.74265,1473,2008.9545,L
397,01-02-2023,1537.462721,C8200-1N-4T,CAT8200,SRSBU,2431.889333,1950.741791,1540,2008.9545,L
398,01-03-2023,1611.074989,C8200-1N-4T,CAT8200,SRSBU,2563.382665,1952.740933,1799,2008.9545,L
399,01-04-2023,1683.951134,C8200-1N-4T,CAT8200,SRSBU,2692.773952,1954.740075,1847,2008.9545,L
400,01-05-2023,1756.098517,C8200-1N-4T,CAT8200,SRSBU,2820.096795,1956.739216,2499,2008.9545,L
401,01-06-2023,1827.524427,C8200-1N-4T,CAT8200,SRSBU,2945.384262,1958.738358,3759,2240.856,L
402,01-07-2023,1898.236078,C8200-1N-4T,CAT8200,SRSBU,3068.66889,1960.7375,3742,2333.0593,L
403,01-08-2023,1968.240612,C8200-1N-4T,CAT8200,SRSBU,3189.982696,1962.736641,2217,2101.1582,L
404,01-09-2023,2037.545101,C8200-1N-4T,CAT8200,SRSBU,3309.357186,1964.735783,2387,2101.1582,L
405,01-10-2023,2106.156545,C8200-1N-4T,CAT8200,SRSBU,3426.823361,1966.734925,4513,2333.0593,L
406,01-11-2023,2174.081874,C8200-1N-4T,CAT8200,SRSBU,3542.411727,1968.734066,2820,2252.0066,L
407,01-12-2023,2241.32795,C8200-1N-4T,CAT8200,SRSBU,3656.152304,1970.733208,2774,2252.0066,L
408,01-01-2023,698.6940608,C8200L-1N-4T,CAT8200,SRSBU,722.1235911,759.4084857,648.0000005,745.216,M
409,01-02-2023,749.8763895,C8200L-1N-4T,CAT8200,SRSBU,755.800613,760.3132165,647.0000005,745.216,M
410,01-03-2023,800.5520517,C8200L-1N-4T,CAT8200,SRSBU,789.157785,761.2179473,647.0000005,745.216,M
411,01-04-2023,850.7260632,C8200L-1N-4T,CAT8200,SRSBU,822.198145,762.1226782,672.0000005,745.216,M
412,01-05-2023,900.4033899,C8200L-1N-4T,CAT8200,SRSBU,854.9247018,763.027409,929.0000005,745.216,M
413,01-06-2023,949.5889485,C8200L-1N-4T,CAT8200,SRSBU,887.340436,763.9321398,1309,821.5168,M
414,01-07-2023,998.2876073,C8200L-1N-4T,CAT8200,SRSBU,919.4482994,764.8368707,1609,866.5953,M
415,01-08-2023,1046.504186,C8200L-1N-4T,CAT8200,SRSBU,951.2512161,765.7416015,1238,821.5168,M
416,01-09-2023,1094.243457,C8200L-1N-4T,CAT8200,SRSBU,982.7520824,766.6463323,1014,745.216,M
417,01-10-2023,1141.510146,C8200L-1N-4T,CAT8200,SRSBU,1013.953767,767.5510631,1629,934.5812,M
418,01-11-2023,1188.30893,C8200L-1N-4T,CAT8200,SRSBU,1044.859112,768.455794,1093,889.5027,M
419,01-12-2023,1234.644441,C8200L-1N-4T,CAT8200,SRSBU,1075.47093,769.3605248,1293,889.5027,M
420,01-01-2023,1082.186315,C8300-1N1S-6T,CAT8300,SRSBU,1724.804035,6683.637947,4295.804405,4001.4365,L
421,01-02-2023,1099.995636,C8300-1N1S-6T,CAT8300,SRSBU,1812.320329,334.1048285,-233.1214625,397.84964,S
422,01-03-2023,1116.526791,C8300-1N1S-6T,CAT8300,SRSBU,1898.903509,-5836.012449,-90.23061398,237.64825,S
423,01-04-2023,1131.871512,C8300-1N1S-6T,CAT8300,SRSBU,1984.563523,-11747.40142,30.35424737,247.1453,S
424,01-05-2023,1146.114949,C8300-1N1S-6T,CAT8300,SRSBU,2069.310216,-17326.20748,61.13195304,247.1453,S
425,01-06-2023,1159.336142,C8300-1N1S-6T,CAT8300,SRSBU,2153.153324,-22505.14478,990.9246833,307.48837,S
426,01-07-2023,1171.608456,C8300-1N1S-6T,CAT8300,SRSBU,2236.102482,-27224.47452,7062.518168,670.4651,M
427,01-08-2023,1182.999991,C8300-1N1S-6T,CAT8300,SRSBU,2318.167221,-31432.83582,1364.664774,383.78915,S
428,01-09-2023,1193.573961,C8300-1N1S-6T,CAT8300,SRSBU,2399.356972,-35087.91736,2564.291324,500.6257,M
429,01-10-2023,1203.389042,C8300-1N1S-6T,CAT8300,SRSBU,2479.681064,-38156.96085,5574.3239,653.22095,M
430,01-11-2023,1212.499699,C8300-1N1S-6T,CAT8300,SRSBU,2559.148725,-40617.09061,1813.194689,500.6257,M
431,01-12-2023,1220.956488,C8300-1N1S-6T,CAT8300,SRSBU,2637.769089,-42455.46663,1211.548967,383.78915,S
432,01-01-2023,271.203177,C8300-2N2S-6T,CAT8300,SRSBU,244.2240021,458.8145294,242.1777375,279.28763,S
433,01-02-2023,272.3943221,C8300-2N2S-6T,CAT8300,SRSBU,263.0364548,84.23615032,158.1294145,101.32899,S
434,01-03-2023,273.5735559,C8300-2N2S-6T,CAT8300,SRSBU,281.5352532,-420.3281347,160.376676,85.489265,XS
435,01-04-2023,274.7409973,C8300-2N2S-6T,CAT8300,SRSBU,299.7256269,-1051.546995,128.1904733,85.489265,XS
436,01-05-2023,275.8967643,C8300-2N2S-6T,CAT8300,SRSBU,317.612718,-1802.386051,432.1731184,179.42937,S
437,01-06-2023,277.0409736,C8300-2N2S-6T,CAT8300,SRSBU,335.2015833,-2662.129764,4.949700632,38.270596,XS
438,01-07-2023,278.1737408,C8300-2N2S-6T,CAT8300,SRSBU,352.4971948,-3616.507375,460.7914402,179.42937,S
439,01-08-2023,279.2951803,C8300-2N2S-6T,CAT8300,SRSBU,369.5044419,-4647.923075,105.5004864,85.489265,XS
440,01-09-2023,280.4054055,C8300-2N2S-6T,CAT8300,SRSBU,386.2281324,-5735.787535,143.4761445,145.56245,S
441,01-10-2023,281.5045284,C8300-2N2S-6T,CAT8300,SRSBU,402.672994,-6856.944944,878.0531384,239.50261,S
442,01-11-2023,282.5926601,C8300-2N2S-6T,CAT8300,SRSBU,418.8436754,-7986.186731,298.0803352,179.1594,S
443,01-12-2023,283.6699104,C8300-2N2S-6T,CAT8300,SRSBU,434.7447481,-9096.840393,499.8672499,239.50261,S
444,01-01-2023,397.0102743,C8300-2N2S-4T2X,CAT8300,SRSBU,322.2094405,817.9205792,792.147673,685.14276,M
445,01-02-2023,398.0104459,C8300-2N2S-4T2X,CAT8300,SRSBU,338.62749,768.2272449,187.9127,633.4692,M
446,01-03-2023,399.0006157,C8300-2N2S-4T2X,CAT8300,SRSBU,354.8896609,779.2755322,183.4697192,633.4692,M
447,01-04-2023,399.9808839,C8300-2N2S-4T2X,CAT8300,SRSBU,370.9974331,858.4246175,190.8529846,736.5601,M
448,01-05-2023,400.9513494,C8300-2N2S-4T2X,CAT8300,SRSBU,386.9522726,1011.368394,303.5215318,937.5517,M
449,01-06-2023,401.9121102,C8300-2N2S-4T2X,CAT8300,SRSBU,402.7556312,1241.854899,311.7414164,1149.402,M
